SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_PrimaryAddress,API_PrimaryAddress,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
510,510,825,529,HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT,Federal State Institution,26/1 RADIOSVYAZI STR.,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA),,7  Petra Velikogo emb.  RF- 236006,,,,,PETROPAVLOVSK-KAMCHATSKIY ,Kaliningrad,RUSSIAN FEDERATION,RUSSIAN FEDERATION,,,false,false,False,false,Test Case failed
505,505,509,505,Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Transport of The Peoples Republic of China,Maritime Building  Quanannan Road,No. 11 Jianguomen Inner Street,Jinjiang  Quanzhou,null,null,null,Fujian Province,null,null,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,null,100736,true,false,True,false,Test Case failed
505,505,505,505,Ministry of Transport of The Peoples Republic of China,Ministry of Transport of The Peoples Republic of China,No. 11 Jianguomen Inner Street,No. 11 Jianguomen Inner Street,null,null,null,null,null,null,Beijing ,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,100736,100736,false,false,False,false,Test Case Passed
504,504,504,504,Ministry of Transport of The Peoples Republic of China,Ministry of Transport of The Peoples Republic of China,No. 11 Jianguomen Inner Street,No. 11 Jianguomen Inner Street,null,null,null,null,null,null,Beijing ,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,100736,100736,false,false,False,false,Test Case Passed
504,504,508,504,Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Transport of The Peoples Republic of China,Maritime Building  Quanannan Road,No. 11 Jianguomen Inner Street,Jinjiang  Quanzhou,null,null,null,Fujian Province,null,null,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,null,100736,true,false,True,false,Test Case failed
502,502,507,766,Quanzhou Maritime Safety Administration of the Peoples Republic of China,Bureau of Fisheries  ,Maritime Building  Quanannan Road,Ministry of Agriculture and Rural Affairs ,Jinjiang  Quanzhou,P.R.China ,null,No.11 Nongzhan Nanli ,Fujian Province,,null,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,null,100125,true,false,True,false,Test Case failed
502,502,502,766,Ministry of Transport of The Peoples Republic of China,Bureau of Fisheries  ,No. 11 Jianguomen Inner Street,Ministry of Agriculture and Rural Affairs ,null,P.R.China ,null,No.11 Nongzhan Nanli ,null,,Beijing ,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,100736,100125,false,false,False,false,Test Case failed
502,502,827,766,Nanjing Maritime Safety Administration of the People’s Republic of China,Bureau of Fisheries  ,No.238 Central Road,Ministry of Agriculture and Rural Affairs ,,P.R.China ,,No.11 Nongzhan Nanli ,,,Nanjing 210009,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100125,false,false,False,false,Test Case failed
502,502,819,766,ZheJiang Maritime Safety Administration of People’s Republic of China,Bureau of Fisheries  ,No.1 Yeqingdou Road ,Ministry of Agriculture and Rural Affairs ,Gongshu District ,P.R.China ,,No.11 Nongzhan Nanli ,,,Hangzhou ,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100125,false,false,False,false,Test Case failed
502,502,833,766,Qingdao Maritime Safety Administration,Bureau of Fisheries  ,No.1  Ningbo Road,Ministry of Agriculture and Rural Affairs ,Shibei District,P.R.China ,,No.11 Nongzhan Nanli ,,,Qingdao  Shandong,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,266011,100125,false,false,False,false,Test Case failed
502,502,749,766,Guangzhou Maritime Safety Administration of the Peoples Republic of China,Bureau of Fisheries  ,# 520 Binjiang Road East,Ministry of Agriculture and Rural Affairs ,Haizhu District,P.R.China ,,No.11 Nongzhan Nanli ,,,Guangzhou,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100125,false,false,False,false,Test Case failed
502,502,750,766,ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA ,Bureau of Fisheries  ,NO. 368 HUANGCHENG SOUTH ROAD,Ministry of Agriculture and Rural Affairs ,DINGHAI DISTRICT,P.R.China ,,No.11 Nongzhan Nanli ,,,ZHOUSHAN,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100125,false,false,False,false,Test Case failed
502,502,766,766,Bureau of Fisheries  ,Bureau of Fisheries  ,Ministry of Agriculture and Rural Affairs ,Ministry of Agriculture and Rural Affairs ,P.R.China ,P.R.China ,No.11 Nongzhan Nanli ,No.11 Nongzhan Nanli ,,,Beijing  ,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,100125,100125,false,false,False,false,Test Case Passed
502,502,755,766,Ningbo,Bureau of Fisheries  ,Ningbo Maritime Safety Administration of People's Republic of China,Ministry of Agriculture and Rural Affairs ,No.351 Renmin Road,P.R.China ,Jiangbei District,No.11 Nongzhan Nanli ,,,Ningbo,Beijing  ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100125,false,false,False,false,Test Case failed
501,501,756,501,Ningbo,Ministry of Transport of The Peoples Republic of China,Ningbo Maritime Safety Administration of People's Republic of China,No. 11 Jianguomen Inner Street,No.351 Renmin Road,null,Jiangbei District,null,,null,Ningbo,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100736,false,false,False,false,Test Case failed
501,501,751,501,ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA ,Ministry of Transport of The Peoples Republic of China,NO. 368 HUANGCHENG SOUTH ROAD,No. 11 Jianguomen Inner Street,DINGHAI DISTRICT,null,,null,,null,ZHOUSHAN,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100736,false,false,False,false,Test Case failed
501,501,834,501,Qingdao Maritime Safety Administration,Ministry of Transport of The Peoples Republic of China,No.1  Ningbo Road,No. 11 Jianguomen Inner Street,Shibei District,null,,null,,null,Qingdao  Shandong,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,266011,100736,false,false,False,false,Test Case failed
501,501,820,501,ZheJiang Maritime Safety Administration of People’s Republic of China,Ministry of Transport of The Peoples Republic of China,No.1 Yeqingdou Road ,No. 11 Jianguomen Inner Street,Gongshu District  ,null,,null,,null,Hangzhou ,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100736,false,false,False,false,Test Case failed
501,501,828,501,Nanjing Maritime Safety Administration of the People’s Republic of China,Ministry of Transport of The Peoples Republic of China,No.238 Central Road,No. 11 Jianguomen Inner Street,,null,,null,,null,Nanjing 210009,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,,100736,false,false,False,false,Test Case failed
501,501,501,501,Ministry of Transport of The Peoples Republic of China,Ministry of Transport of The Peoples Republic of China,No. 11 Jianguomen Inner Street,No. 11 Jianguomen Inner Street,null,null,null,null,null,null,Beijing ,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,100736,100736,false,false,False,false,Test Case Passed
501,501,506,501,Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Transport of The Peoples Republic of China,Maritime Building  Quanannan Road,No. 11 Jianguomen Inner Street,Jinjiang  Quanzhou,null,null,null,Fujian Province,null,null,Beijing ,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,null,100736,true,false,True,false,Test Case failed
491,491,500,491,Vietnam National Maritime Administration (VINAMARINE),The Department of Ship and Crew Registration of VINAMARINE,Division of Ships & Seafarers Registration and Certification,No. 08  Pham Hung Boulevar ,Vinamarine Building,Mai Dich Ward,8 Pham Hung Street,null,null,Cau Giay District,Hanoi,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case failed
491,491,491,491,The Department of Ship and Crew Registration of VINAMARINE,The Department of Ship and Crew Registration of VINAMARINE,No. 08  Pham Hung Boulevar ,No. 08  Pham Hung Boulevar ,Mai Dich Ward,Mai Dich Ward,null,null,Cau Giay District,Cau Giay District,null,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case Passed
491,491,494,491,Vietnam Port Authority,The Department of Ship and Crew Registration of VINAMARINE,Ministry of Transport & Communications,No. 08  Pham Hung Boulevar ,null,Mai Dich Ward,null,null,null,Cau Giay District,null,null,SOCIALIST REPUBLIC OF VIETNAM,VIETNAM,null,null,true,false,True,false,Test Case failed
491,491,497,491,VIETNAM MARITIME ADMINISTRATION  THE REGIONAL SHIP,The Department of Ship and Crew Registration of VINAMARINE,REGISTRAR IN SAI GON ,No. 08  Pham Hung Boulevar ,2nd Floor  89 Pasteur Street ,Mai Dich Ward,Ben Nghe Ward,null,District 1,Cau Giay District,Ho Chi Minh City ,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case failed
490,490,493,490,Vietnam Port Authority,The Department of Ship and Crew Registration of VINAMARINE,Ministry of Transport & Communications,No. 08  Pham Hung Boulevar ,null,Mai Dich Ward,null,null,null,Cau Giay District,null,null,SOCIALIST REPUBLIC OF VIETNAM,VIETNAM,null,null,true,false,True,false,Test Case failed
490,490,496,490,VIETNAM MARITIME ADMINISTRATION  THE REGIONAL SHIP,The Department of Ship and Crew Registration of VINAMARINE,REGISTRAR IN SAI GON ,No. 08  Pham Hung Boulevar ,2nd Floor  89 Pasteur Street ,Mai Dich Ward,Ben Nghe Ward,null,District 1,Cau Giay District,Ho Chi Minh City ,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case failed
490,490,499,490,Vietnam National Maritime Administration (VINAMARINE),The Department of Ship and Crew Registration of VINAMARINE,Division of Ships & Seafarers Registration and Certification,No. 08  Pham Hung Boulevar ,Vinamarine Building,Mai Dich Ward,8 Pham Hung Street,null,null,Cau Giay District,Hanoi,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case failed
490,490,490,490,The Department of Ship and Crew Registration of VINAMARINE,The Department of Ship and Crew Registration of VINAMARINE,No. 08  Pham Hung Boulevar ,No. 08  Pham Hung Boulevar ,Mai Dich Ward,Mai Dich Ward,null,null,Cau Giay District,Cau Giay District,null,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case Passed
489,489,489,489,The Department of Ship and Crew Registration of VINAMARINE,The Department of Ship and Crew Registration of VINAMARINE,No. 08  Pham Hung Boulevar ,No. 08  Pham Hung Boulevar ,Mai Dich Ward,Mai Dich Ward,null,null,Cau Giay District,Cau Giay District,null,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case Passed
489,489,800,489,Vietnam Maritime Administration,The Department of Ship and Crew Registration of VINAMARINE,Saigon Regional Ship Registar,No. 08  Pham Hung Boulevar ,No. 89 Pasteur Street,Mai Dich Ward,Ben Nghe Ward  District 1,null,,Cau Giay District,Ho Chi Minh City,null,VIETNAM,VIETNAM,,null,false,false,False,false,Test Case failed
488,488,801,488,Vietnam Maritime Administration,The Department of Ship and Crew Registration of VINAMARINE,Saigon Regional Ship Registar,No. 08  Pham Hung Boulevar ,No. 89 Pasteur Street,Mai Dich Ward,Ben Nghe Ward  District 1,null,,Cau Giay District,Ho Chi Minh City,null,VIETNAM,VIETNAM,,null,false,false,False,false,Test Case failed
488,488,488,488,The Department of Ship and Crew Registration of VINAMARINE,The Department of Ship and Crew Registration of VINAMARINE,No. 08  Pham Hung Boulevar ,No. 08  Pham Hung Boulevar ,Mai Dich Ward,Mai Dich Ward,null,null,Cau Giay District,Cau Giay District,null,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case Passed
488,488,498,488,Vietnam National Maritime Administration (VINAMARINE),The Department of Ship and Crew Registration of VINAMARINE,Division of Ships & Seafarers Registration and Certification,No. 08  Pham Hung Boulevar ,Vinamarine Building,Mai Dich Ward,8 Pham Hung Street,null,null,Cau Giay District,Hanoi,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case failed
488,488,495,488,VIETNAM MARITIME ADMINISTRATION  THE REGIONAL SHIP,The Department of Ship and Crew Registration of VINAMARINE,REGISTRAR IN SAI GON ,No. 08  Pham Hung Boulevar ,2nd Floor  89 Pasteur Street ,Mai Dich Ward,Ben Nghe Ward,null,District 1,Cau Giay District,Ho Chi Minh City ,null,VIETNAM,VIETNAM,null,null,false,false,False,false,Test Case failed
488,488,492,488,Vietnam Port Authority,The Department of Ship and Crew Registration of VINAMARINE,Ministry of Transport & Communications,No. 08  Pham Hung Boulevar ,null,Mai Dich Ward,null,null,null,Cau Giay District,null,null,SOCIALIST REPUBLIC OF VIETNAM,VIETNAM,null,null,true,false,True,false,Test Case failed
487,487,487,487,Instituto Nacional de los Espacios Acuaticos (INEA),Instituto Nacional de los Espacios Acuaticos (INEA),Av Orinoco  Entre Calles Perija y Mucuchies,Av Orinoco  Entre Calles Perija y Mucuchies,Edif INEA,Edif INEA, Las Mercedes, Las Mercedes,null,null,Caracas,Caracas,VENEZUELA,VENEZUELA,1060,1060,false,false,False,false,Test Case Passed
486,486,486,486,Instituto Nacional de los Espacios Acuaticos (INEA),Instituto Nacional de los Espacios Acuaticos (INEA),Av Orinoco  Entre Calles Perija y Mucuchies,Av Orinoco  Entre Calles Perija y Mucuchies,Edif INEA,Edif INEA, Las Mercedes, Las Mercedes,null,null,Caracas,Caracas,VENEZUELA,VENEZUELA,1060,1060,false,false,False,false,Test Case Passed
485,485,485,485,Instituto Nacional de los Espacios Acuaticos (INEA),Instituto Nacional de los Espacios Acuaticos (INEA),Av Orinoco  Entre Calles Perija y Mucuchies,Av Orinoco  Entre Calles Perija y Mucuchies,Edif INEA,Edif INEA, Las Mercedes, Las Mercedes,null,null,Caracas,Caracas,VENEZUELA,VENEZUELA,1060,1060,false,false,False,false,Test Case Passed
484,484,484,484,Vanuatu Maritime Services Limited ,Vanuatu Maritime Services Limited ,39 Broadway  Suite 2020,39 Broadway  Suite 2020,null,null,null,null,New York,New York,New York,New York,USA,USA,10006,10006,true,true,True,true,Test Case Passed
483,483,483,483,Vanuatu Maritime Services Limited ,Vanuatu Maritime Services Limited ,39 Broadway  Suite 2020,39 Broadway  Suite 2020,null,null,null,null,New York,New York,New York,New York,USA,USA,10006,10006,true,true,True,true,Test Case Passed
482,482,482,482,Vanuatu Maritime Services Limited ,Vanuatu Maritime Services Limited ,39 Broadway  Suite 2020,39 Broadway  Suite 2020,,,,,,,New York,New York,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,10006,10006,true,true,True,true,Test Case Passed
481,481,481,481,Vanuatu Maritime Services Limited ,Vanuatu Maritime Services Limited ,39 Broadway  Suite 2020,39 Broadway  Suite 2020,null,null,null,null,New York,New York,New York,New York,USA,USA,10006,10006,true,true,True,true,Test Case Passed
480,480,480,480,Prefectura Nacional Naval ,Prefectura Nacional Naval ,Direccion Registral y de Marina Mercante,Direccion Registral y de Marina Mercante,Rambla 25 de agosto de 1825  S/N,Rambla 25 de agosto de 1825  S/N,Comando General de la Armada 1er. Piso  Montevideo,Comando General de la Armada 1er. Piso  Montevideo,null,null,null,null,URUGUAY,URUGUAY,null,null,true,true,True,true,Test Case Passed
479,479,479,479,Prefectura Nacional Naval ,Prefectura Nacional Naval ,Direccion Registral y de Marina Mercante,Direccion Registral y de Marina Mercante,Rambla 25 de agosto de 1825  S/N,Rambla 25 de agosto de 1825  S/N,Comando General de la Armada 1er. Piso  Montevideo,Comando General de la Armada 1er. Piso  Montevideo,null,null,null,null,URUGUAY,URUGUAY,null,null,true,true,True,true,Test Case Passed
478,478,478,478,Prefectura Nacional Naval ,Prefectura Nacional Naval ,Direccion Registral y de Marina Mercante,Direccion Registral y de Marina Mercante,Rambla 25 de agosto de 1825  S/N,Rambla 25 de agosto de 1825  S/N,Comando General de la Armada 1er. Piso  Montevideo,Comando General de la Armada 1er. Piso  Montevideo,null,null,null,null,URUGUAY,URUGUAY,null,null,true,true,True,true,Test Case Passed
475,475,475,475,Civil Liability Certificates (CLC) Team,Civil Liability Certificates (CLC) Team,Maritime & Coastguard Agency,Maritime & Coastguard Agency,Registry of Shipping and Seamen,Registry of Shipping and Seamen,Anchor Court,Anchor Court,,,Cardiff,Cardiff,UNITED KINGDOM,UNITED KINGDOM,CF24 5JW,CF24 5JW,false,false,False,false,Test Case Passed
474,474,788,788,Civil Liability Certificates (CLC) Team,Civil Liability Certificates (CLC) Team,Maritime & Coastguard Agency,Maritime & Coastguard Agency,Registry of Shipping and Seamen,Registry of Shipping and Seamen,Anchor Court  Keen Road,Anchor Court  Keen Road,,,Cardiff,Cardiff,UNITED KINGDOM,UNITED KINGDOM,CF24 5JW,CF24 5JW,false,false,False,false,Test Case Passed
473,473,787,787,Civil Liability Certificates (CLC) Team,Civil Liability Certificates (CLC) Team,Maritime & Coastguard Agency,Maritime & Coastguard Agency,Registry of Shipping and Seamen,Registry of Shipping and Seamen,Anchor Court  Keen Road,Anchor Court  Keen Road,,,Cardiff,Cardiff,UNITED KINGDOM,UNITED KINGDOM,CF24 5JW,CF24 5JW,false,false,False,false,Test Case Passed
472,472,472,472,Civil Liability Certificates (CLC) Team,Civil Liability Certificates (CLC) Team,Maritime & Coastguard Agency,Maritime & Coastguard Agency,Registry of Shipping and Seamen,Registry of Shipping and Seamen,Anchor Court  Keen Road,Anchor Court  Keen Road,,,Cardiff,Cardiff,UNITED KINGDOM,UNITED KINGDOM,CF24 5JW,CF24 5JW,true,true,True,true,Test Case Passed
471,471,471,471,Civil Liability Certificates (CLC) Team,Civil Liability Certificates (CLC) Team,Maritime and Coastguard Agency,Maritime and Coastguard Agency,Registry of Shipping and Seamen,Registry of Shipping and Seamen,Anchor Court  Keen Road,Anchor Court  Keen Road,,,Cardiff,Cardiff,UNITED KINGDOM,UNITED KINGDOM,CF24 5JW,CF24 5JW,true,true,True,true,Test Case Passed
469,469,469,469,Director of Marine Services,Director of Marine Services,P.O. Box 3522,P.O. Box 3522,null,null,null,null,null,null,Sharjah,Sharjah,U.A.E,U.A.E,null,null,true,true,True,true,Test Case Passed
468,468,468,468,Director of Marine Services,Director of Marine Services,P.O. Box 3522,P.O. Box 3522,null,null,null,null,null,null,Sharjah,Sharjah,U.A.E,U.A.E,null,null,true,true,True,true,Test Case Passed
467,467,467,467,Director of Marine Services,Director of Marine Services,P.O. Box 3522,P.O. Box 3522,,,,,,,Sharjah,Sharjah,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,,,true,true,True,true,Test Case Passed
466,466,466,466,Tuvalu Ship Registry,Tuvalu Ship Registry,10 Anson Road #25-16,10 Anson Road #25-16,International Plaza ,International Plaza ,null,null,null,null,Singapore,Singapore,SINGAPORE,SINGAPORE,079903,079903,false,false,False,false,Test Case Passed
